Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights: 100%|██████████| 399/399 [00:00<00:00, 6323.48it/s]
2026-07-13 05:39:58,769 INFO   prompt 135/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.643  max_d_mean=1.12e-02
2026-07-13 05:42:29,813 INFO   prompt 136/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.949  max_d_mean=1.68e-02
2026-07-13 05:45:02,223 INFO   prompt 137/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.488  max_d_mean=1.03e-02
2026-07-13 05:47:33,096 INFO   prompt 138/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.289  max_d_mean=1.23e-02
2026-07-13 05:50:04,095 INFO   prompt 139/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.781  max_d_mean=1.10e-02
2026-07-13 05:52:35,120 INFO   prompt 140/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.069  max_d_mean=1.31e-02
2026-07-13 05:55:06,116 INFO   prompt 141/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.323  max_d_mean=1.32e-02
2026-07-13 05:57:37,062 INFO   prompt 142/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.978  max_d_mean=1.35e-02
2026-07-13 06:00:08,104 INFO   prompt 143/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.913  max_d_mean=1.33e-02
2026-07-13 06:02:39,132 INFO   prompt 144/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.493  max_d_mean=1.32e-02
2026-07-13 06:05:11,509 INFO   prompt 145/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.956  max_d_mean=1.12e-02
2026-07-13 06:07:42,439 INFO   prompt 146/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=6.065  max_d_mean=9.33e-03
2026-07-13 06:10:13,506 INFO   prompt 147/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=11.528  max_d_mean=1.99e-02
2026-07-13 06:12:44,458 INFO   prompt 148/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.182  max_d_mean=1.48e-02
2026-07-13 06:15:15,541 INFO   prompt 149/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=5.879  max_d_mean=9.54e-03
2026-07-13 06:17:46,368 INFO   prompt 150/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.932  max_d_mean=1.54e-02
2026-07-13 06:20:17,371 INFO   prompt 151/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.583  max_d_mean=1.15e-02
2026-07-13 06:22:48,316 INFO   prompt 152/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.721  max_d_mean=1.16e-02
2026-07-13 06:25:20,730 INFO   prompt 153/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=13.329  max_d_mean=2.15e-02
2026-07-13 06:27:51,739 INFO   prompt 154/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.345  max_d_mean=1.25e-02
2026-07-13 06:30:22,864 INFO   prompt 155/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.802  max_d_mean=1.66e-02
2026-07-13 06:32:53,947 INFO   prompt 156/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.765  max_d_mean=1.53e-02
2026-07-13 06:35:25,019 INFO   prompt 157/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=16.900  max_d_mean=2.71e-02
2026-07-13 06:37:55,977 INFO   prompt 158/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=9.671  max_d_mean=1.37e-02
2026-07-13 06:40:27,083 INFO   prompt 159/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.721  max_d_mean=1.23e-02
2026-07-13 06:42:58,045 INFO   prompt 160/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=15.842  max_d_mean=2.47e-02
2026-07-13 06:45:30,465 INFO   prompt 161/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=7.968  max_d_mean=1.09e-02
2026-07-13 06:48:01,421 INFO   prompt 162/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=11.704  max_d_mean=1.78e-02
2026-07-13 06:50:32,500 INFO   prompt 163/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=5.845  max_d_mean=7.85e-03
2026-07-13 06:53:03,472 INFO   prompt 164/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.420  max_d_mean=1.58e-02
2026-07-13 06:55:34,451 INFO   prompt 165/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.226  max_d_mean=1.49e-02
2026-07-13 06:58:05,504 INFO   prompt 166/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.366  max_d_mean=1.26e-02
2026-07-13 07:00:36,556 INFO   prompt 167/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=8.792  max_d_mean=1.26e-02
2026-07-13 07:03:07,575 INFO   prompt 168/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=14.576  max_d_mean=2.11e-02
2026-07-13 07:05:39,947 INFO   prompt 169/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.997  max_d_mean=1.51e-02
2026-07-13 07:08:10,918 INFO   prompt 170/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=10.948  max_d_mean=1.58e-02
2026-07-13 07:10:41,659 INFO   prompt 171/256  seq_len=256 n_valid=239  151s  max||J||/sqrt(d)=5.919  max_d_mean=7.49e-03
2026-07-13 07:13:11,042 INFO   prompt 172/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=14.227  max_d_mean=2.12e-02
2026-07-13 07:15:40,613 INFO   prompt 173/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=7.316  max_d_mean=9.92e-03
2026-07-13 07:18:10,102 INFO   prompt 174/256  seq_len=256 n_valid=239  149s  max||J||/sqrt(d)=13.011  max_d_mean=1.80e-02
2026-07-13 07:20:39,788 INFO   prompt 175/256  seq_len=256 n_valid=239  150s  max||J||/sqrt(d)=8.332  max_d_mean=1.10e-02
